system:index,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature,system:time_end,system:time_start,total_precipitation,.geo
20040101,302.67832472472276,298.51819861819627,296.0016573911071,1.0730016E12,1.0729152E12,0.01929507921594753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040102,303.5554107707673,298.80905553954676,295.95485621213624,1.073088E12,1.0730016E12,0.00835319680884117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040103,302.8127971401854,298.83445879567654,296.0864790307803,1.0731744E12,1.073088E12,0.013476141708196014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040104,301.47606952798895,298.21319408075027,295.84284829751925,1.0732608E12,1.0731744E12,0.013499678715527314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040105,301.4724322413005,297.9716469269947,295.90434840620014,1.0733472E12,1.0732608E12,0.014304119441219738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040106,303.13413368250366,298.5050101967973,295.71846925324513,1.0734336E12,1.0733472E12,0.010279152224369826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040107,302.8941521418081,298.42961790975266,295.6349109442092,1.07352E12,1.0734336E12,0.009664602414634143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040108,304.0025015605597,298.7059581549237,295.4947074597014,1.0736064E12,1.07352E12,0.010059536938474759,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040109,302.8698115746963,298.6623529281105,295.99594581205855,1.0736928E12,1.0736064E12,0.010058848709981673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040110,303.9602217419315,299.0535567435102,295.8305248398339,1.0737792E12,1.0736928E12,0.007920473383027744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040111,304.3300647261054,298.9936512435422,295.9374763812495,1.0738656E12,1.0737792E12,0.011382348631056301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040112,304.3670617991728,299.45200164312797,296.01639106832704,1.073952E12,1.0738656E12,0.009022247168988383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040113,299.61092400536876,297.50082508927045,296.0661069145005,1.0740384E12,1.073952E12,0.028750550598800752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040114,303.4072758235657,298.4616450626278,295.7077306061344,1.0741248E12,1.0740384E12,0.0060728103854929705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040115,305.07573013575586,299.88093087402996,296.4027435776313,1.0742112E12,1.0741248E12,0.0035903996667596243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040116,301.9294437530347,298.4494161182041,296.2459028393498,1.0742976E12,1.0742112E12,0.017312638669816013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040117,301.5961469898376,297.61598918107995,295.57438331773807,1.074384E12,1.0742976E12,0.012059321940436955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040118,303.0962640020866,298.4504527644445,295.5045329694863,1.0744704E12,1.074384E12,0.004786652294502749,"{""type"":""MultiPoint"",""coordinates"":[]}"
